address
"б-р Богдана Хмельницкого, д. 24, кв. 1"
"пр-кт Строителей, д.108, кв.129"
"пр-кт Строителей, д.108, кв.130"
"пр-кт Строителей, д.108, кв.132"
"пр-кт Строителей, д.108, кв.133"
"пр-кт Строителей, д.108, кв.144"
"пр-кт Строителей, д.108, кв.43"
"пр-кт Строителей, д.84, кв 71"
"ул 1-й Кальчик, 106/2"
"ул 1-й Кальчик, 106/3"
"ул 1-й Кальчик, 10а"
"ул 1-й Кальчик, 11"
"ул 1-й Кальчик, 117б"
"ул 1-й Кальчик, 14"
"ул 1-й Кальчик, 146"
"ул 1-й Кальчик, 15"
"ул 1-й Кальчик, 16"
"ул 1-й Кальчик, 18"
"ул 1-й Кальчик, 19а"
"ул 1-й Кальчик, 25"
"ул 1-й Кальчик, 40"
"ул 1-й Кальчик, 41"
"ул 1-й Кальчик, 42"
"ул 1-й Кальчик, 42а"
"ул 1-й Кальчик, 45"
"ул 1-й Кальчик, 5а"
"ул 1-й Кальчик, 66"
"ул 1-й Кальчик, 73/1"
"ул 1-й Кальчик, 73/2"
"ул 1-й Кальчик, 75"
"ул 1-й Кальчик, 79"
"ул 1-й Кальчик, 83"
"ул 1-й Кальчик, 89"
"ул 1-й Кальчик, 90"
"ул 1-й Кальчик, 91"
"ул 1-й Кальчик, 95"
"ул 2-й Кальчик, 104"
"ул 2-й Кальчик, 105"
"ул 2-й Кальчик, 105/2"
"ул 2-й Кальчик, 115а"
"ул 2-й Кальчик, 120"
"ул 2-й Кальчик, 121"
"ул 2-й Кальчик, 123"
"ул 2-й Кальчик, 125"
"ул 2-й Кальчик, 130"
"ул 2-й Кальчик, 131"
"ул 2-й Кальчик, 136"
"ул 2-й Кальчик, 140"
"ул 2-й Кальчик, 178"
"ул 2-й Кальчик, 180"
"ул 2-й Кальчик, 246/1"
"ул 2-й Кальчик, 25"
"ул 2-й Кальчик, 29"
"ул 2-й Кальчик, 30"
"ул 2-й Кальчик, 32"
"ул 2-й Кальчик, 33а"
"ул 2-й Кальчик, 37"
"ул 2-й Кальчик, 37а"
"ул 2-й Кальчик, 38"
"ул 2-й Кальчик, 54"
"ул 2-й Кальчик, 58"
"ул 2-й Кальчик, 62"
"ул 2-й Кальчик, 65"
"ул 2-й Кальчик, 73"
"ул 2-й Кальчик, 74"
"ул 2-й Кальчик, 75"
"ул 2-й Кальчик, 79в"
"ул 2-й Кальчик, 8"
"ул 2-й Кальчик, 9/1"
"ул 2-й Кальчик, 90"
"ул 2-й Кальчик, 93"
"ул 2-й Кальчик, 98"
ул 50 лет СССР д. 32 кв. 15
"ул 50 лет СССР д. 87, кв. 129"
"ул 50 лет СССР д. 87, кв. 19"
"ул 50 лет СССР, д. 16, кв. 83"
"ул 50 лет СССР, д. 18, кв. 49"
"ул 50 лет СССР, д. 20, кв. 130"
"ул 50 лет СССР, д. 24, кв. 61"
"ул 50 лет СССР, д. 26, кв. 64"
"ул 50 лет СССР, д. 32, кв. 100"
"ул 50 лет СССР, д. 32, кв. 104"
"ул 50 лет СССР, д. 32, кв. 106"
"ул 50 лет СССР, д. 32, кв. 108"
"ул 50 лет СССР, д. 32, кв. 110"
"ул 50 лет СССР, д. 32, кв. 112"
"ул 50 лет СССР, д. 32, кв. 114"
"ул 50 лет СССР, д. 32, кв. 115"
"ул 50 лет СССР, д. 32, кв. 116"
"ул 50 лет СССР, д. 32, кв. 118"
"ул 50 лет СССР, д. 32, кв. 119"
"ул 50 лет СССР, д. 32, кв. 121"
"ул 50 лет СССР, д. 32, кв. 124"
"ул 50 лет СССР, д. 32, кв. 128"
"ул 50 лет СССР, д. 32, кв. 130"
"ул 50 лет СССР, д. 32, кв. 133"
"ул 50 лет СССР, д. 32, кв. 134"
"ул 50 лет СССР, д. 32, кв. 135"
"ул 50 лет СССР, д. 32, кв. 137"
"ул 50 лет СССР, д. 32, кв. 139"
"ул 50 лет СССР, д. 32, кв. 147"
"ул 50 лет СССР, д. 32, кв. 149"
"ул 50 лет СССР, д. 32, кв. 151"
"ул 50 лет СССР, д. 32, кв. 152"
"ул 50 лет СССР, д. 32, кв. 153"
"ул 50 лет СССР, д. 32, кв. 154"
"ул 50 лет СССР, д. 32, кв. 156"
"ул 50 лет СССР, д. 32, кв. 159"
"ул 50 лет СССР, д. 32, кв. 16"
"ул 50 лет СССР, д. 32, кв. 163"
"ул 50 лет СССР, д. 32, кв. 164"
"ул 50 лет СССР, д. 32, кв. 17"
"ул 50 лет СССР, д. 32, кв. 172"
"ул 50 лет СССР, д. 32, кв. 173"
"ул 50 лет СССР, д. 32, кв. 176"
"ул 50 лет СССР, д. 32, кв. 177"
"ул 50 лет СССР, д. 32, кв. 179"
"ул 50 лет СССР, д. 32, кв. 184"
"ул 50 лет СССР, д. 32, кв. 187"
"ул 50 лет СССР, д. 32, кв. 191"
"ул 50 лет СССР, д. 32, кв. 196"
"ул 50 лет СССР, д. 32, кв. 197"
"ул 50 лет СССР, д. 32, кв. 199"
"ул 50 лет СССР, д. 32, кв. 20"
"ул 50 лет СССР, д. 32, кв. 200"
"ул 50 лет СССР, д. 32, кв. 202"
"ул 50 лет СССР, д. 32, кв. 203"
"ул 50 лет СССР, д. 32, кв. 206"
"ул 50 лет СССР, д. 32, кв. 212"
"ул 50 лет СССР, д. 32, кв. 214"
"ул 50 лет СССР, д. 32, кв. 23"
"ул 50 лет СССР, д. 32, кв. 28"
"ул 50 лет СССР, д. 32, кв. 29"
"ул 50 лет СССР, д. 32, кв. 32"
"ул 50 лет СССР, д. 32, кв. 33"
"ул 50 лет СССР, д. 32, кв. 34"
"ул 50 лет СССР, д. 32, кв. 39"
"ул 50 лет СССР, д. 32, кв. 4"
"ул 50 лет СССР, д. 32, кв. 41"
"ул 50 лет СССР, д. 32, кв. 43"
"ул 50 лет СССР, д. 32, кв. 44"
"ул 50 лет СССР, д. 32, кв. 45"
"ул 50 лет СССР, д. 32, кв. 46"
"ул 50 лет СССР, д. 32, кв. 48"
"ул 50 лет СССР, д. 32, кв. 5"
"ул 50 лет СССР, д. 32, кв. 50"
"ул 50 лет СССР, д. 32, кв. 51"
"ул 50 лет СССР, д. 32, кв. 53"
"ул 50 лет СССР, д. 32, кв. 54"
"ул 50 лет СССР, д. 32, кв. 57"
"ул 50 лет СССР, д. 32, кв. 6"
"ул 50 лет СССР, д. 32, кв. 60"
"ул 50 лет СССР, д. 32, кв. 63"
"ул 50 лет СССР, д. 32, кв. 64"
"ул 50 лет СССР, д. 32, кв. 67"
"ул 50 лет СССР, д. 32, кв. 68"
"ул 50 лет СССР, д. 32, кв. 71"
"ул 50 лет СССР, д. 32, кв. 73"
"ул 50 лет СССР, д. 32, кв. 74"
"ул 50 лет СССР, д. 32, кв. 76"
"ул 50 лет СССР, д. 32, кв. 78"
"ул 50 лет СССР, д. 32, кв. 8"
"ул 50 лет СССР, д. 32, кв. 80"
"ул 50 лет СССР, д. 32, кв. 82"
"ул 50 лет СССР, д. 32, кв. 85"
"ул 50 лет СССР, д. 32, кв. 87"
"ул 50 лет СССР, д. 32, кв. 88"
"ул 50 лет СССР, д. 32, кв. 9"
"ул 50 лет СССР, д. 32, кв. 90"
"ул 50 лет СССР, д. 32, кв. 91"
"ул 50 лет СССР, д. 32, кв. 92"
"ул 50 лет СССР, д. 32, кв. 93"
"ул 50 лет СССР, д. 32, кв. 94"
"ул 50 лет СССР, д. 32, кв. 96"
"ул 50 лет СССР, д. 32, кв. 98"
"ул 50 лет СССР, д. 32, кв. 99"
"ул 50 лет СССР, д. 32а, кв. 50"
"ул 50 лет СССР, д. 40, кв. 1"
"ул 50 лет СССР, д. 40, кв. 100"
"ул 50 лет СССР, д. 40, кв. 103"
"ул 50 лет СССР, д. 40, кв. 105"
"ул 50 лет СССР, д. 40, кв. 108"
"ул 50 лет СССР, д. 40, кв. 109"
"ул 50 лет СССР, д. 40, кв. 112"
"ул 50 лет СССР, д. 40, кв. 125"
"ул 50 лет СССР, д. 40, кв. 127"
"ул 50 лет СССР, д. 40, кв. 128"
"ул 50 лет СССР, д. 40, кв. 133"
"ул 50 лет СССР, д. 40, кв. 136"
"ул 50 лет СССР, д. 40, кв. 137"
"ул 50 лет СССР, д. 40, кв. 138"
"ул 50 лет СССР, д. 40, кв. 139"
"ул 50 лет СССР, д. 40, кв. 14"
"ул 50 лет СССР, д. 40, кв. 140"
"ул 50 лет СССР, д. 40, кв. 144"
"ул 50 лет СССР, д. 40, кв. 152"
"ул 50 лет СССР, д. 40, кв. 153"
"ул 50 лет СССР, д. 40, кв. 157"
"ул 50 лет СССР, д. 40, кв. 158"
"ул 50 лет СССР, д. 40, кв. 160"
"ул 50 лет СССР, д. 40, кв. 164"
"ул 50 лет СССР, д. 40, кв. 166"
"ул 50 лет СССР, д. 40, кв. 168"
"ул 50 лет СССР, д. 40, кв. 173"
"ул 50 лет СССР, д. 40, кв. 177"
"ул 50 лет СССР, д. 40, кв. 179"
"ул 50 лет СССР, д. 40, кв. 180"
"ул 50 лет СССР, д. 40, кв. 182"
"ул 50 лет СССР, д. 40, кв. 183"
"ул 50 лет СССР, д. 40, кв. 184"
"ул 50 лет СССР, д. 40, кв. 185"
"ул 50 лет СССР, д. 40, кв. 193"
"ул 50 лет СССР, д. 40, кв. 194"
"ул 50 лет СССР, д. 40, кв. 195"
"ул 50 лет СССР, д. 40, кв. 197"
"ул 50 лет СССР, д. 40, кв. 199"
"ул 50 лет СССР, д. 40, кв. 2"
"ул 50 лет СССР, д. 40, кв. 200"
"ул 50 лет СССР, д. 40, кв. 205"
"ул 50 лет СССР, д. 40, кв. 206"
"ул 50 лет СССР, д. 40, кв. 209"
"ул 50 лет СССР, д. 40, кв. 212"
"ул 50 лет СССР, д. 40, кв. 216"
"ул 50 лет СССР, д. 40, кв. 26"
"ул 50 лет СССР, д. 40, кв. 27"
"ул 50 лет СССР, д. 40, кв. 28"
"ул 50 лет СССР, д. 40, кв. 29"
"ул 50 лет СССР, д. 40, кв. 3"
"ул 50 лет СССР, д. 40, кв. 33"
"ул 50 лет СССР, д. 40, кв. 35"
"ул 50 лет СССР, д. 40, кв. 37"
"ул 50 лет СССР, д. 40, кв. 42"
"ул 50 лет СССР, д. 40, кв. 44"
"ул 50 лет СССР, д. 40, кв. 45"
"ул 50 лет СССР, д. 40, кв. 49"
"ул 50 лет СССР, д. 40, кв. 53"
"ул 50 лет СССР, д. 40, кв. 54"
"ул 50 лет СССР, д. 40, кв. 6"
"ул 50 лет СССР, д. 40, кв. 62"
"ул 50 лет СССР, д. 40, кв. 68"
"ул 50 лет СССР, д. 40, кв. 71"
"ул 50 лет СССР, д. 40, кв. 73"
"ул 50 лет СССР, д. 40, кв. 74"
"ул 50 лет СССР, д. 40, кв. 77"
"ул 50 лет СССР, д. 40, кв. 8"
"ул 50 лет СССР, д. 40, кв. 80"
"ул 50 лет СССР, д. 40, кв. 81"
"ул 50 лет СССР, д. 40, кв. 83"
"ул 50 лет СССР, д. 40, кв. 84"
"ул 50 лет СССР, д. 40, кв. 85"
"ул 50 лет СССР, д. 40, кв. 86"
"ул 50 лет СССР, д. 40, кв. 88"
"ул 50 лет СССР, д. 40, кв. 91"
"ул 50 лет СССР, д. 40, кв. 92"
"ул 50 лет СССР, д. 40, кв. 96"
"ул 50 лет СССР, д. 40, кв. 98"
"ул 50 лет СССР, д. 44, кв. 101"
"ул 50 лет СССР, д. 44, кв. 102"
"ул 50 лет СССР, д. 44, кв. 105"
"ул 50 лет СССР, д. 44, кв. 107"
"ул 50 лет СССР, д. 44, кв. 11"
"ул 50 лет СССР, д. 44, кв. 112"
"ул 50 лет СССР, д. 44, кв. 113"
"ул 50 лет СССР, д. 44, кв. 114"
"ул 50 лет СССР, д. 44, кв. 116"
"ул 50 лет СССР, д. 44, кв. 117"
"ул 50 лет СССР, д. 44, кв. 118"
"ул 50 лет СССР, д. 44, кв. 124"
"ул 50 лет СССР, д. 44, кв. 13"
"ул 50 лет СССР, д. 44, кв. 14"
"ул 50 лет СССР, д. 44, кв. 16"
"ул 50 лет СССР, д. 44, кв. 18"
"ул 50 лет СССР, д. 44, кв. 19"
"ул 50 лет СССР, д. 44, кв. 20"
"ул 50 лет СССР, д. 44, кв. 25"
"ул 50 лет СССР, д. 44, кв. 26"
"ул 50 лет СССР, д. 44, кв. 28"
"ул 50 лет СССР, д. 44, кв. 3"
"ул 50 лет СССР, д. 44, кв. 30"
"ул 50 лет СССР, д. 44, кв. 32"
"ул 50 лет СССР, д. 44, кв. 35"
"ул 50 лет СССР, д. 44, кв. 36"
"ул 50 лет СССР, д. 44, кв. 37"
"ул 50 лет СССР, д. 44, кв. 38"
"ул 50 лет СССР, д. 44, кв. 40"
"ул 50 лет СССР, д. 44, кв. 42"
"ул 50 лет СССР, д. 44, кв. 43"
"ул 50 лет СССР, д. 44, кв. 46"
"ул 50 лет СССР, д. 44, кв. 48"
"ул 50 лет СССР, д. 44, кв. 5"
"ул 50 лет СССР, д. 44, кв. 51"
"ул 50 лет СССР, д. 44, кв. 52"
"ул 50 лет СССР, д. 44, кв. 53"
"ул 50 лет СССР, д. 44, кв. 54"
"ул 50 лет СССР, д. 44, кв. 55"
"ул 50 лет СССР, д. 44, кв. 56"
"ул 50 лет СССР, д. 44, кв. 59"
"ул 50 лет СССР, д. 44, кв. 60"
"ул 50 лет СССР, д. 44, кв. 61"
"ул 50 лет СССР, д. 44, кв. 62"
"ул 50 лет СССР, д. 44, кв. 63"
"ул 50 лет СССР, д. 44, кв. 64"
"ул 50 лет СССР, д. 44, кв. 65"
"ул 50 лет СССР, д. 44, кв. 67"
"ул 50 лет СССР, д. 44, кв. 70"
"ул 50 лет СССР, д. 44, кв. 72"
"ул 50 лет СССР, д. 44, кв. 78"
"ул 50 лет СССР, д. 44, кв. 8"
"ул 50 лет СССР, д. 44, кв. 80"
"ул 50 лет СССР, д. 44, кв. 81"
"ул 50 лет СССР, д. 44, кв. 83"
"ул 50 лет СССР, д. 44, кв. 90"
"ул 50 лет СССР, д. 44, кв. 92"
"ул 50 лет СССР, д. 44, кв. 94"
"ул 50 лет СССР, д. 44, кв. 95"
"ул 50 лет СССР, д. 51, кв.104"
"ул 50 лет СССР, д. 55, кв. 10"
"ул 50 лет СССР, д. 55, кв. 116"
"ул 50 лет СССР, д. 55, кв. 12"
"ул 50 лет СССР, д. 55, кв. 123"
"ул 50 лет СССР, д. 55, кв. 124"
"ул 50 лет СССР, д. 55, кв. 127"
"ул 50 лет СССР, д. 55, кв. 131"
"ул 50 лет СССР, д. 55, кв. 136"
"ул 50 лет СССР, д. 55, кв. 14"
"ул 50 лет СССР, д. 55, кв. 2"
"ул 50 лет СССР, д. 55, кв. 23"
"ул 50 лет СССР, д. 55, кв. 24"
"ул 50 лет СССР, д. 55, кв. 25"
"ул 50 лет СССР, д. 55, кв. 26"
"ул 50 лет СССР, д. 55, кв. 29"
"ул 50 лет СССР, д. 55, кв. 3"
"ул 50 лет СССР, д. 55, кв. 32"
"ул 50 лет СССР, д. 55, кв. 35"
"ул 50 лет СССР, д. 55, кв. 5"
"ул 50 лет СССР, д. 55, кв. 9"
"ул 50 лет СССР, д. 69, кв. 150"
"ул 50 лет СССР, д. 69, кв. 88"
"ул 50 лет СССР, д. 69, кв. 94"
"ул 50 лет СССР, д. 69, кв. 98"
"ул 50 лет СССР, д. 71, кв. 171"
"ул 50 лет СССР, д. 71, кв. 21"
"ул 50 лет СССР, д. 77, кв. 11"
"ул 50 лет СССР, д. 77, кв. 12"
"ул 50 лет СССР, д. 77, кв. 15"
"ул 50 лет СССР, д. 77, кв. 18"
"ул 50 лет СССР, д. 77, кв. 19"
"ул 50 лет СССР, д. 77, кв. 20"
"ул 50 лет СССР, д. 77, кв. 21"
"ул 50 лет СССР, д. 77, кв. 23"
"ул 50 лет СССР, д. 77, кв. 24"
"ул 50 лет СССР, д. 77, кв. 25"
"ул 50 лет СССР, д. 77, кв. 26"
"ул 50 лет СССР, д. 77, кв. 28"
"ул 50 лет СССР, д. 77, кв. 30"
"ул 50 лет СССР, д. 77, кв. 31"
"ул 50 лет СССР, д. 77, кв. 33"
"ул 50 лет СССР, д. 77, кв. 38"
"ул 50 лет СССР, д. 77, кв. 44"
"ул 50 лет СССР, д. 77, кв. 45"
"ул 50 лет СССР, д. 77, кв. 47"
"ул 50 лет СССР, д. 77, кв. 5"
"ул 50 лет СССР, д. 77, кв. 50"
"ул 50 лет СССР, д. 77, кв. 52"
"ул 50 лет СССР, д. 77, кв. 55"
"ул 50 лет СССР, д. 77, кв. 56"
"ул 50 лет СССР, д. 77, кв. 58"
"ул 50 лет СССР, д. 77, кв. 60"
"ул 50 лет СССР, д. 77, кв. 61"
"ул 50 лет СССР, д. 77, кв. 62"
"ул 50 лет СССР, д. 77, кв. 63"
"ул 50 лет СССР, д. 77, кв. 67"
"ул 50 лет СССР, д. 77, кв. 69"
"ул 50 лет СССР, д. 77, кв. 70"
"ул 50 лет СССР, д. 77, кв. 74"
"ул 50 лет СССР, д. 77, кв. 88"
"ул 50 лет СССР, д. 77, кв. 90"
"ул 50 лет СССР, д. 77, кв. 91"
"ул 50 лет СССР, д. 77, кв. 93"
"ул 50 лет СССР, д. 77, кв. 96"
"ул 50 лет СССР, д. 79, кв. 1"
"ул 50 лет СССР, д. 79, кв. 10"
"ул 50 лет СССР, д. 79, кв. 100"
"ул 50 лет СССР, д. 79, кв. 11"
"ул 50 лет СССР, д. 79, кв. 13"
"ул 50 лет СССР, д. 79, кв. 15"
"ул 50 лет СССР, д. 79, кв. 17"
"ул 50 лет СССР, д. 79, кв. 19"
"ул 50 лет СССР, д. 79, кв. 20"
"ул 50 лет СССР, д. 79, кв. 21"
"ул 50 лет СССР, д. 79, кв. 26"
"ул 50 лет СССР, д. 79, кв. 27"
"ул 50 лет СССР, д. 79, кв. 29"
"ул 50 лет СССР, д. 79, кв. 30"
"ул 50 лет СССР, д. 79, кв. 31"
"ул 50 лет СССР, д. 79, кв. 32"
"ул 50 лет СССР, д. 79, кв. 33"
"ул 50 лет СССР, д. 79, кв. 34"
"ул 50 лет СССР, д. 79, кв. 37"
"ул 50 лет СССР, д. 79, кв. 38"
"ул 50 лет СССР, д. 79, кв. 42"
"ул 50 лет СССР, д. 79, кв. 44"
"ул 50 лет СССР, д. 79, кв. 45"
"ул 50 лет СССР, д. 79, кв. 48"
"ул 50 лет СССР, д. 79, кв. 51"
"ул 50 лет СССР, д. 79, кв. 52"
"ул 50 лет СССР, д. 79, кв. 55"
"ул 50 лет СССР, д. 79, кв. 59"
"ул 50 лет СССР, д. 79, кв. 6"
"ул 50 лет СССР, д. 79, кв. 60"
"ул 50 лет СССР, д. 79, кв. 61"
"ул 50 лет СССР, д. 79, кв. 63"
"ул 50 лет СССР, д. 79, кв. 64"
"ул 50 лет СССР, д. 79, кв. 65"
"ул 50 лет СССР, д. 79, кв. 69"
"ул 50 лет СССР, д. 79, кв. 7"
"ул 50 лет СССР, д. 79, кв. 70"
"ул 50 лет СССР, д. 79, кв. 71"
"ул 50 лет СССР, д. 79, кв. 72"
"ул 50 лет СССР, д. 79, кв. 74"
"ул 50 лет СССР, д. 79, кв. 75"
"ул 50 лет СССР, д. 79, кв. 76"
"ул 50 лет СССР, д. 79, кв. 77"
"ул 50 лет СССР, д. 79, кв. 8"
"ул 50 лет СССР, д. 79, кв. 82"
"ул 50 лет СССР, д. 79, кв. 84"
"ул 50 лет СССР, д. 79, кв. 85"
"ул 50 лет СССР, д. 79, кв. 87"
"ул 50 лет СССР, д. 79, кв. 88"
"ул 50 лет СССР, д. 79, кв. 89"
"ул 50 лет СССР, д. 79, кв. 9"
"ул 50 лет СССР, д. 79, кв. 90"
"ул 50 лет СССР, д. 79, кв. 94"
"ул 50 лет СССР, д. 79, кв. 95"
"ул 50 лет СССР, д. 79, кв. 99"
"ул 50 лет СССР, д. 87, кв. 102"
"ул 50 лет СССР, д. 87, кв. 103"
"ул 50 лет СССР, д. 87, кв. 104"
"ул 50 лет СССР, д. 87, кв. 105"
"ул 50 лет СССР, д. 87, кв. 108"
"ул 50 лет СССР, д. 87, кв. 109"
"ул 50 лет СССР, д. 87, кв. 110"
"ул 50 лет СССР, д. 87, кв. 112"
"ул 50 лет СССР, д. 87, кв. 119"
"ул 50 лет СССР, д. 87, кв. 12"
"ул 50 лет СССР, д. 87, кв. 121"
"ул 50 лет СССР, д. 87, кв. 124"
"ул 50 лет СССР, д. 87, кв. 13"
"ул 50 лет СССР, д. 87, кв. 131"
"ул 50 лет СССР, д. 87, кв. 132"
"ул 50 лет СССР, д. 87, кв. 136"
"ул 50 лет СССР, д. 87, кв. 138"
"ул 50 лет СССР, д. 87, кв. 139"
"ул 50 лет СССР, д. 87, кв. 140"
"ул 50 лет СССР, д. 87, кв. 144"
"ул 50 лет СССР, д. 87, кв. 145"
"ул 50 лет СССР, д. 87, кв. 146"
"ул 50 лет СССР, д. 87, кв. 147"
"ул 50 лет СССР, д. 87, кв. 152"
"ул 50 лет СССР, д. 87, кв. 153"
"ул 50 лет СССР, д. 87, кв. 154"
"ул 50 лет СССР, д. 87, кв. 155"
"ул 50 лет СССР, д. 87, кв. 157"
"ул 50 лет СССР, д. 87, кв. 161"
"ул 50 лет СССР, д. 87, кв. 163"
"ул 50 лет СССР, д. 87, кв. 168"
"ул 50 лет СССР, д. 87, кв. 169"
"ул 50 лет СССР, д. 87, кв. 172"
"ул 50 лет СССР, д. 87, кв. 173"
"ул 50 лет СССР, д. 87, кв. 175"
"ул 50 лет СССР, д. 87, кв. 176"
"ул 50 лет СССР, д. 87, кв. 178"
"ул 50 лет СССР, д. 87, кв. 179"
"ул 50 лет СССР, д. 87, кв. 182"
"ул 50 лет СССР, д. 87, кв. 183"
"ул 50 лет СССР, д. 87, кв. 185"
"ул 50 лет СССР, д. 87, кв. 186"
"ул 50 лет СССР, д. 87, кв. 187"
"ул 50 лет СССР, д. 87, кв. 190"
"ул 50 лет СССР, д. 87, кв. 191"
"ул 50 лет СССР, д. 87, кв. 193"
"ул 50 лет СССР, д. 87, кв. 194"
"ул 50 лет СССР, д. 87, кв. 20"
"ул 50 лет СССР, д. 87, кв. 200"
"ул 50 лет СССР, д. 87, кв. 204"
"ул 50 лет СССР, д. 87, кв. 205"
"ул 50 лет СССР, д. 87, кв. 206"
"ул 50 лет СССР, д. 87, кв. 208"
"ул 50 лет СССР, д. 87, кв. 209"
"ул 50 лет СССР, д. 87, кв. 210"
"ул 50 лет СССР, д. 87, кв. 212"
"ул 50 лет СССР, д. 87, кв. 213"
"ул 50 лет СССР, д. 87, кв. 214"
"ул 50 лет СССР, д. 87, кв. 215"
"ул 50 лет СССР, д. 87, кв. 24"
"ул 50 лет СССР, д. 87, кв. 30"
"ул 50 лет СССР, д. 87, кв. 33"
"ул 50 лет СССР, д. 87, кв. 34"
"ул 50 лет СССР, д. 87, кв. 35"
"ул 50 лет СССР, д. 87, кв. 40"
"ул 50 лет СССР, д. 87, кв. 41"
"ул 50 лет СССР, д. 87, кв. 5"
"ул 50 лет СССР, д. 87, кв. 67"
"ул 50 лет СССР, д. 87, кв. 68"
"ул 50 лет СССР, д. 87, кв. 7"
"ул 50 лет СССР, д. 87, кв. 72"
"ул 50 лет СССР, д. 87, кв. 75"
"ул 50 лет СССР, д. 87, кв. 78"
"ул 50 лет СССР, д. 87, кв. 81"
"ул 50 лет СССР, д. 87, кв. 83"
"ул 50 лет СССР, д. 87, кв. 85"
"ул 50 лет СССР, д. 87, кв. 89"
"ул 50 лет СССР, д. 87, кв. 9"
"ул 50 лет СССР, д. 87, кв. 94"
"ул 50 лет СССР, д. 87, кв. 97"
"ул 50 лет СССР, д.40, кв.150"
"ул 50 лет СССР, д.40, кв.93"
ул 60 лет СССР д. 19 кв. 13
ул 60 лет СССР д. 19 кв. 19
ул 60 лет СССР д. 19 кв. 29
ул 60 лет СССР д. 19 кв. 35
ул 60 лет СССР д. 19 кв. 4
ул 60 лет СССР д. 19 кв. 9
"ул 60 лет СССР, д. 21, кв. 38"
"ул 60 лет СССР, д. 22, кв. 43"
"ул 60 лет СССР, д. 29, кв. 31"
"ул 60 лет СССР, д. 7, кв. 34"
"ул 9 Авиадивизии, д. 12, кв. 70"
"ул 9 Авиадивизии, д. 24, кв. 33"
"ул 9 Авиадивизии, д. 24, кв. 34"
"ул 9 Авиадивизии, д. 24, кв. 8"
"ул 9 Авиадивизии, д. 28, кв 27"
"ул 9 Авиадивизии, д. 30, кв. 103"
"ул 9 Авиадивизии, д. 38, кв. 65"
"ул Азовская, д. 94"
"ул Апатова, д. 123, кв. 10"
"ул Апатова, д. 123, кв. 18"
"ул Апатова, д. 123, кв. 22"
"ул Апатова, д. 123, кв. 28"
"ул Апатова, д. 123, кв. 32"
"ул Апатова, д. 123, кв. 33"
"ул Апатова, д. 123, кв. 36"
"ул Апатова, д. 123, кв. 37"
"ул Апатова, д. 123, кв. 44"
"ул Апатова, д. 123, кв. 49"
"ул Апатова, д. 123, кв. 5"
"ул Апатова, д. 123, кв. 50"
"ул Апатова, д. 123, кв. 51"
"ул Апатова, д. 123, кв. 56"
"ул Апатова, д. 131"
"ул Апатова, д. 133"
"ул Апатова, д. 147, кв. 2"
"ул Апатова, д. 147, кв. 24"
"ул Апатова, д. 147, кв. 26"
"ул Апатова, д. 147, кв. 38"
"ул Апатова, д. 147, кв. 6"
ул Артема д. 10/92 кв. 1
"ул Артема, д. 48, кв. 60"
"ул Артема, д. 48, кв. 61"
"ул Артема, д. 56, кв. 1"
"ул Артема, д. 56, кв. 11"
"ул Артема, д. 56, кв. 14"
"ул Артема, д. 56, кв. 15"
"ул Артема, д. 56, кв. 18"
"ул Артема, д. 56, кв. 2"
"ул Артема, д. 56, кв. 21"
"ул Артема, д. 56, кв. 23"
"ул Артема, д. 56, кв. 26"
"ул Артема, д. 56, кв. 28"
"ул Артема, д. 56, кв. 29"
"ул Артема, д. 56, кв. 34"
"ул Артема, д. 56, кв. 5"
"ул Артема, д. 94, кв. 10"
"ул Артема, д. 94, кв. 11"
"ул Артема, д. 94, кв. 12"
"ул Артема, д. 94, кв. 14"
"ул Артема, д. 94, кв. 15"
"ул Артема, д. 94, кв. 18"
"ул Артема, д. 94, кв. 19"
"ул Артема, д. 94, кв. 20"
"ул Артема, д. 94, кв. 21"
"ул Артема, д. 94, кв. 25"
"ул Артема, д. 94, кв. 26"
"ул Артема, д. 94, кв. 27"
"ул Артема, д. 94, кв. 28"
"ул Артема, д. 94, кв. 29"
"ул Артема, д. 94, кв. 31"
"ул Артема, д. 94, кв. 36"
"ул Артема, д. 94, кв. 38"
"ул Артема, д. 94, кв. 39"
"ул Артема, д. 94, кв. 40"
"ул Артема, д. 94, кв. 41"
"ул Артема, д. 94, кв. 42"
"ул Артема, д. 94, кв. 43"
"ул Артема, д. 94, кв. 44"
"ул Артема, д. 94, кв. 46"
"ул Артема, д. 94, кв. 47"
"ул Артема, д. 94, кв. 48"
"ул Артема, д. 94, кв. 49"
"ул Артема, д. 94, кв. 51"
"ул Артема, д. 94, кв. 54"
"ул Артема, д. 94, кв. 55"
"ул Артема, д. 94, кв. 56"
"ул Артема, д. 94, кв. 6"
"ул Артема, д. 94, кв. 60"
"ул Артема, д. 94, кв. 62"
"ул Артема, д. 94, кв. 65"
"ул Артема, д. 94, кв. 66"
"ул Артема, д. 94, кв. 67"
"ул Артема, д. 94, кв. 69"
"ул Артема, д. 94, кв. 7"
"ул Артема, д. 94, кв. 70"
"ул Артема, д. 96, кв. 104"
"ул Артема, д. 96, кв. 108"
"ул Артема, д. 96, кв. 109"
"ул Артема, д. 96, кв. 11"
"ул Артема, д. 96, кв. 110"
"ул Артема, д. 96, кв. 112"
"ул Артема, д. 96, кв. 113"
"ул Артема, д. 96, кв. 116"
